Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Age,Average Salary,Age Categories,Income Categories
KN-16390,Katherine Nockton,Corporate,United States,Columbus,Ohio,43229,East,22,38688,Young ,Low Income
SL-20155,Sara Luxemburg,Home Office,United States,Durham,North Carolina,27707,South,21,45667,Young ,Low Income
PW-19240,Pierre Wener,Consumer,United States,Pensacola,Florida,32503,South,59,104263,Senior,High Income
TB-21175,Thomas Boland,Corporate,United States,Henderson,Kentucky,42420,South,37,94623,Adult,High Income
AH-10210,Alan Hwang,Consumer,United States,Anaheim,California,92804,West,23,89673,Young ,Middle Income
SC-20695,Steve Chapman,Corporate,United States,Detroit,Michigan,48227,Central,56,108061,Senior,High Income
RF-19345,Randy Ferguson,Corporate,United States,Marietta,Georgia,30062,South,28,71868,Young ,Middle Income
EH-13765,Edward Hooks,Corporate,United States,Seattle,Washington,98103,West,26,91158,Young ,High Income
AC-10660,Anna Chung,Consumer,United States,Parma,Ohio,44134,East,30,56570,Young ,Middle Income
SG-20470,Sheri Gordon,Consumer,United States,Gresham,Oregon,97030,West,59,116607,Senior,High Income
CA-12310,Christine Abelman,Corporate,United States,Anaheim,California,92804,West,52,48797,Senior,Low Income
SH-20395,Shahid Hopkins,Consumer,United States,New York City,New York,10035,East,42,46778,Adult,Low Income
MC-17605,Matt Connell,Corporate,United States,Houston,Texas,77070,Central,37,80846,Adult,Middle Income
JE-15610,Jim Epp,Corporate,United States,Concord,New Hampshire,3301,East,53,54510,Senior,Middle Income
MS-17530,MaryBeth Skach,Consumer,United States,Fairfield,Ohio,45014,East,52,49236,Senior,Low Income
BH-11710,Brosina Hoffman,Consumer,United States,Johnson City,Tennessee,37604,South,40,103637,Adult,High Income
ME-17725,Max Engle,Consumer,United States,Seattle,Washington,98105,West,43,73388,Adult,Middle Income
MB-17305,Maria Bertelson,Consumer,United States,League City,Texas,77573,Central,58,93614,Senior,High Income
BM-11575,Brendan Murry,Corporate,United States,Gaithersburg,Maryland,20877,East,41,79769,Adult,Middle Income
SC-20575,Sonia Cooley,Consumer,United States,Chicago,Illinois,60653,Central,56,91739,Senior,High Income
MH-18115,Mick Hernandez,Home Office,United States,Huntsville,Alabama,35810,South,29,59124,Young ,Middle Income
AR-10345,Alex Russell,Corporate,United States,Lawrence,Massachusetts,1841,East,31,100177,Adult,High Income
MO-17500,Mary O'Rourke,Consumer,United States,Chicago,Illinois,60623,Central,56,76796,Senior,Middle Income
AD-10180,Alan Dominguez,Home Office,United States,Fairfield,Connecticut,6824,East,29,60779,Young ,Middle Income
KD-16345,Katherine Ducich,Consumer,United States,New York City,New York,10009,East,39,106321,Adult,High Income
FM-14215,Filia McAdams,Corporate,United States,Seattle,Washington,98103,West,33,105644,Adult,High Income
ZC-21910,Zuschuss Carroll,Consumer,United States,Aurora,Colorado,80013,West,22,49202,Young ,Low Income
KS-16300,Karen Seio,Corporate,United States,Lehi,Utah,84043,West,36,114213,Adult,High Income
DP-13390,Dennis Pardue,Home Office,United States,Tuscaloosa,Alabama,35401,South,22,98214,Young ,High Income
BD-11605,Brian Dahlen,Consumer,United States,San Francisco,California,94109,West,29,119466,Young ,High Income
IL-15100,Ivan Liston,Consumer,United States,Wilmington,Delaware,19805,East,61,60826,Senior,Middle Income
LP-17095,Liz Preis,Consumer,United States,Lafayette,Indiana,47905,Central,54,97559,Senior,High Income
JH-15985,Joseph Holt,Consumer,United States,Redondo Beach,California,90278,West,45,117529,Adult,High Income
JD-16015,Joy Daniels,Consumer,United States,Seattle,Washington,98115,West,33,114422,Adult,High Income
DL-13330,Denise Leinenbach,Consumer,United States,New York City,New York,10009,East,19,78708,Young ,Middle Income
NC-18415,Nathan Cano,Consumer,United States,Royal Oak,Michigan,48073,Central,30,102775,Young ,High Income
AS-10225,Alan Schoenberger,Corporate,United States,San Francisco,California,94109,West,19,85758,Young ,Middle Income
MS-17980,Michael Stewart,Corporate,United States,New York City,New York,10009,East,26,117053,Young ,High Income
TS-21205,Thomas Seio,Corporate,United States,North Las Vegas,Nevada,89031,West,43,113423,Adult,High Income
JK-15730,Joe Kamberova,Consumer,United States,Carrollton,Texas,75007,Central,44,50024,Adult,Middle Income
TC-21535,Tracy Collins,Home Office,United States,Los Angeles,California,90008,West,56,52614,Senior,Middle Income
AB-10015,Aaron Bergman,Consumer,United States,Seattle,Washington,98103,West,33,102255,Adult,High Income
DP-13000,Darren Powers,Consumer,United States,Fort Lauderdale,Florida,33311,South,39,112153,Adult,High Income
CY-12745,Craig Yedwab,Corporate,United States,Columbia,Tennessee,38401,South,34,100658,Adult,High Income
BE-11455,Brad Eason,Home Office,United States,Providence,Rhode Island,2908,East,38,70967,Adult,Middle Income
KL-16555,Kelly Lampkin,Corporate,United States,Jacksonville,Florida,32216,South,45,70047,Adult,Middle Income
PS-19045,Penelope Sewall,Home Office,United States,Oceanside,California,92054,West,47,106461,Adult,High Income
JR-16210,Justin Ritter,Corporate,United States,Jacksonville,Florida,32216,South,25,55224,Young ,Middle Income
AH-10210,Alan Hwang,Consumer,United States,New York City,New York,10024,East,32,69910,Adult,Middle Income
RW-19630,Rob Williams,Corporate,United States,Chicago,Illinois,60610,Central,29,50744,Young ,Middle Income
AH-10075,Adam Hart,Corporate,United States,Huntington Beach,California,92646,West,30,42311,Young ,Low Income
IM-15070,Irene Maddox,Consumer,United States,San Diego,California,92105,West,59,88893,Senior,Middle Income
CK-12760,Cyma Kinney,Corporate,United States,Nashville,Tennessee,37211,South,38,84283,Adult,Middle Income
AG-10390,Allen Goldenen,Consumer,United States,New York City,New York,10009,East,55,106251,Senior,High Income
CL-12700,Craig Leslie,Home Office,United States,Colorado Springs,Colorado,80906,West,20,78340,Young ,Middle Income
AW-10930,Arthur Wiediger,Home Office,United States,San Francisco,California,94110,West,51,54505,Senior,Middle Income
HG-14965,Henry Goldwyn,Corporate,United States,Chicago,Illinois,60653,Central,28,62071,Young ,Middle Income
RB-19645,Robert Barroso,Corporate,United States,Memphis,Tennessee,38109,South,26,87371,Young ,Middle Income
SZ-20035,Sam Zeldin,Home Office,United States,New York City,New York,10011,East,23,62209,Young ,Middle Income
KS-16300,Karen Seio,Corporate,United States,Raleigh,North Carolina,27604,South,18,91291,Young ,High Income
SC-20050,Sample Company A,Home Office,United States,Los Angeles,California,90045,West,20,61809,Young ,Middle Income
AB-10060,Adam Bellavance,Home Office,United States,Los Angeles,California,90004,West,59,113767,Senior,High Income
EH-14125,Eugene Hildebrand,Home Office,United States,Newport News,Virginia,23602,South,22,101243,Young ,High Income
CC-12475,Cindy Chapman,Consumer,United States,Los Angeles,California,90032,West,63,43897,Senior,Low Income
TM-21010,Tamara Manning,Consumer,United States,Jackson,Mississippi,39212,South,18,80440,Young ,Middle Income
SC-20695,Steve Chapman,Corporate,United States,Richmond,Indiana,47374,Central,53,105750,Senior,High Income
Dp-13240,Dean percer,Home Office,United States,New York City,New York,10035,East,48,71152,Adult,Middle Income
LR-17035,Lisa Ryan,Corporate,United States,Philadelphia,Pennsylvania,19134,East,22,111811,Young ,High Income
TS-21370,Todd Sumrall,Corporate,United States,Phoenix,Arizona,85023,West,29,50538,Young ,Middle Income
SW-20350,Sean Wendt,Home Office,United States,Cleveland,Ohio,44105,East,62,83671,Senior,Middle Income
TH-21100,Thea Hendricks,Consumer,United States,Toledo,Ohio,43615,East,34,77636,Adult,Middle Income
SS-20410,Shahid Shariari,Consumer,United States,Los Angeles,California,90008,West,32,82723,Adult,Middle Income
MZ-17515,Mary Zewe,Corporate,United States,New York City,New York,10011,East,20,77557,Young ,Middle Income
JE-15475,Jeremy Ellison,Consumer,United States,San Diego,California,92037,West,33,38837,Adult,Low Income
RF-19735,Roland Fjeld,Consumer,United States,Oklahoma City,Oklahoma,73120,Central,50,35120,Adult,Low Income
CV-12295,Christina VanderZanden,Consumer,United States,Chicago,Illinois,60653,Central,42,86887,Adult,Middle Income
VG-21790,Vivek Gonzalez,Consumer,United States,San Francisco,California,94109,West,18,63103,Young ,Middle Income
BB-11545,Brenda Bowman,Corporate,United States,Vineland,New Jersey,8360,East,19,44703,Young ,Low Income
HR-14770,Hallie Redmond,Home Office,United States,Milwaukee,Wisconsin,53209,Central,45,54581,Adult,Middle Income
SC-20260,Scott Cohen,Corporate,United States,Seattle,Washington,98115,West,21,115803,Young ,High Income
EG-13900,Emily Grady,Consumer,United States,Naperville,Illinois,60540,Central,35,67704,Adult,Middle Income
TS-21370,Todd Sumrall,Corporate,United States,Wilmington,Delaware,19805,East,59,80335,Senior,Middle Income
AI-10855,Arianne Irving,Consumer,United States,Los Angeles,California,90036,West,37,115629,Adult,High Income
DD-13570,Dorothy Dickinson,Consumer,United States,Chicago,Illinois,60610,Central,62,52116,Senior,Middle Income
AB-10060,Adam Bellavance,Home Office,United States,Des Moines,Washington,98198,West,51,95928,Senior,High Income
KB-16243,Karen Bern,Corporate,United States,Philadelphia,Pennsylvania,19140,East,24,53144,Young ,Middle Income
JC-15775,John Castell,Consumer,United States,Atlanta,Georgia,30318,South,41,113553,Adult,High Income
AH-10465,Amy Hunt,Consumer,United States,Dallas,Texas,75217,Central,26,89526,Young ,Middle Income
NM-18520,Neoma Murray,Consumer,United States,Moreno Valley,California,92553,West,47,67589,Adult,Middle Income
TP-21130,Theone Pippenger,Consumer,United States,Georgetown,Kentucky,40324,South,36,52368,Adult,Middle Income
DL-12925,Daniel Lacy,Consumer,United States,Minneapolis,Minnesota,55407,Central,34,43279,Adult,Low Income
CA-12265,Christina Anderson,Consumer,United States,Wilmington,Delaware,19805,East,52,75240,Senior,Middle Income
SC-20380,Shahid Collister,Consumer,United States,Burlington,North Carolina,27217,South,46,35772,Adult,Low Income
TT-21460,Tonja Turnell,Home Office,United States,Los Angeles,California,90008,West,58,72891,Senior,Middle Income
MA-17560,Matt Abelman,Home Office,United States,Trenton,Michigan,48183,Central,56,61470,Senior,Middle Income
JM-16195,Justin MacKendrick,Consumer,United States,San Francisco,California,94109,West,28,95489,Young ,High Income
MB-18085,Mick Brown,Consumer,United States,Los Angeles,California,90049,West,41,110464,Adult,High Income
SV-20365,Seth Vernon,Consumer,United States,Houston,Texas,77070,Central,19,48639,Young ,Low Income
CG-12040,Catherine Glotzbach,Home Office,United States,Milwaukee,Wisconsin,53209,Central,63,40133,Senior,Low Income
BD-11500,Bradley Drucker,Consumer,United States,San Francisco,California,94122,West,49,104451,Adult,High Income
JK-15640,Jim Kriz,Home Office,United States,Cleveland,Ohio,44105,East,42,64226,Adult,Middle Income
JM-15580,Jill Matthias,Consumer,United States,Monroe,North Carolina,28110,South,27,53256,Young ,Middle Income
SC-20230,Scot Coram,Corporate,United States,Lowell,Massachusetts,1852,East,49,67754,Adult,Middle Income
ME-17320,Maria Etezadi,Home Office,United States,Dallas,Texas,75081,Central,45,79703,Adult,Middle Income
KN-16390,Katherine Nockton,Corporate,United States,Philadelphia,Pennsylvania,19120,East,52,70176,Senior,Middle Income
HM-14860,Harry Marie,Corporate,United States,Loveland,Colorado,80538,West,55,80457,Senior,Middle Income
JM-15580,Jill Matthias,Consumer,United States,Loveland,Colorado,80538,West,36,63847,Adult,Middle Income
KH-16690,Kristen Hastings,Corporate,United States,Woonsocket,Rhode Island,2895,East,36,110453,Adult,High Income
BK-11260,Berenike Kampe,Consumer,United States,Chicago,Illinois,60610,Central,45,104820,Adult,High Income
PN-18775,Parhena Norris,Home Office,United States,Bakersfield,California,93309,West,42,86104,Adult,Middle Income
AZ-10750,Annie Zypern,Consumer,United States,Dallas,Texas,75217,Central,22,77937,Young ,Middle Income
GM-14500,Gene McClure,Consumer,United States,Philadelphia,Pennsylvania,19140,East,19,116877,Young ,High Income
BM-11785,Bryan Mills,Consumer,United States,Deltona,Florida,32725,South,62,77646,Senior,Middle Income
NH-18610,Nicole Hansen,Corporate,United States,Columbus,Georgia,31907,South,55,88641,Senior,Middle Income
PN-18775,Parhena Norris,Home Office,United States,Nashville,Tennessee,37211,South,51,82659,Senior,Middle Income
EH-13765,Edward Hooks,Corporate,United States,Philadelphia,Pennsylvania,19134,East,41,36093,Adult,Low Income
HA-14905,Helen Abelman,Consumer,United States,Chicago,Illinois,60610,Central,62,87470,Senior,Middle Income
AB-10150,Aimee Bixby,Consumer,United States,Dallas,Texas,75220,Central,59,39961,Senior,Low Income
MS-17365,Maribeth Schnelling,Consumer,United States,Carlsbad,New Mexico,88220,West,50,81245,Adult,Middle Income
DD-13570,Dorothy Dickinson,Consumer,United States,Philadelphia,Pennsylvania,19134,East,45,114205,Adult,High Income
MT-17815,Meg Tillman,Consumer,United States,New York City,New York,10009,East,34,47037,Adult,Low Income
GM-14500,Gene McClure,Consumer,United States,Oceanside,New York,11572,East,45,119641,Adult,High Income
KB-16585,Ken Black,Corporate,United States,Lafayette,Louisiana,70506,South,30,109570,Young ,High Income
DM-13015,Darrin Martin,Consumer,United States,New York City,New York,10009,East,44,63689,Adult,Middle Income
BP-11185,Ben Peterman,Corporate,United States,Anaheim,California,92804,West,58,35264,Senior,Low Income
EP-13915,Emily Phan,Consumer,United States,Deltona,Florida,32725,South,46,106823,Adult,High Income
FG-14260,Frank Gastineau,Home Office,United States,New York City,New York,10009,East,40,107244,Adult,High Income
AB-10255,Alejandro Ballentine,Home Office,United States,Seattle,Washington,98103,West,56,59464,Senior,Middle Income
RD-19480,Rick Duston,Consumer,United States,San Diego,California,92105,West,38,42971,Adult,Low Income
TS-21430,Tom Stivers,Corporate,United States,Oklahoma City,Oklahoma,73120,Central,61,119204,Senior,High Income
JA-15970,Joseph Airdo,Consumer,United States,Mount Vernon,New York,10550,East,59,38265,Senior,Low Income
SW-20455,Shaun Weien,Consumer,United States,San Francisco,California,94109,West,37,69036,Adult,Middle Income
FP-14320,Frank Preis,Consumer,United States,New York City,New York,10009,East,64,104012,Senior,High Income
JL-15835,John Lee,Consumer,United States,Los Angeles,California,90045,West,55,100762,Senior,High Income
JL-15175,James Lanier,Home Office,United States,Chandler,Arizona,85224,West,63,49630,Senior,Low Income
JG-15160,James Galang,Consumer,United States,Long Beach,New York,11561,East,29,60946,Young ,Middle Income
SH-19975,Sally Hughsby,Corporate,United States,San Francisco,California,94109,West,55,113732,Senior,High Income
LS-17200,Luke Schmidt,Corporate,United States,Helena,Montana,59601,West,38,47779,Adult,Low Income
CS-11860,Cari Schnelling,Consumer,United States,New York City,New York,10011,East,52,78908,Senior,Middle Income
KW-16570,Kelly Williams,Consumer,United States,Kirkwood,Missouri,63122,Central,41,83759,Adult,Middle Income
GH-14410,Gary Hansen,Home Office,United States,Chicago,Illinois,60653,Central,19,114171,Young ,High Income
AG-10495,Andrew Gjertsen,Corporate,United States,Peoria,Arizona,85345,West,58,95981,Senior,High Income
TS-21430,Tom Stivers,Corporate,United States,Seattle,Washington,98103,West,39,74433,Adult,Middle Income
AJ-10945,Ashley Jarboe,Consumer,United States,Taylor,Michigan,48180,Central,55,69585,Senior,Middle Income
SJ-20215,Sarah Jordon,Consumer,United States,Pasadena,California,91104,West,25,110925,Young ,High Income
SC-20020,Sam Craven,Consumer,United States,Midland,Michigan,48640,Central,42,105434,Adult,High Income
LA-16780,Laura Armstrong,Corporate,United States,Detroit,Michigan,48205,Central,42,65103,Adult,Middle Income
FC-14335,Fred Chung,Corporate,United States,Pueblo,Colorado,81001,West,60,77004,Senior,Middle Income
CA-12265,Christina Anderson,Consumer,United States,Waco,Texas,76706,Central,37,39321,Adult,Low Income
JH-15985,Joseph Holt,Consumer,United States,San Francisco,California,94109,West,59,55599,Senior,Middle Income
AJ-10795,Anthony Johnson,Corporate,United States,New York City,New York,10024,East,48,57881,Adult,Middle Income
BT-11395,Bill Tyler,Corporate,United States,Los Angeles,California,90036,West,63,37737,Senior,Low Income
DJ-13510,Don Jones,Corporate,United States,Woonsocket,Rhode Island,2895,East,45,87834,Adult,Middle Income
AG-10675,Anna Gayman,Consumer,United States,Columbus,Georgia,31907,South,50,111153,Adult,High Income
JD-15790,John Dryer,Consumer,United States,Jacksonville,Florida,32216,South,32,36556,Adult,Low Income
EH-14125,Eugene Hildebrand,Home Office,United States,Philadelphia,Pennsylvania,19140,East,43,36286,Adult,Low Income
ZC-21910,Zuschuss Carroll,Consumer,United States,Columbus,Indiana,47201,Central,31,86871,Adult,Middle Income
XP-21865,Xylona Preis,Consumer,United States,Pasadena,Texas,77506,Central,32,115639,Adult,High Income
DK-12985,Darren Koutras,Consumer,United States,San Francisco,California,94122,West,54,61243,Senior,Middle Income
CS-12250,Chris Selesnick,Corporate,United States,Columbia,South Carolina,29203,South,42,61719,Adult,Middle Income
AI-10855,Arianne Irving,Consumer,United States,Kent,Washington,98031,West,21,36951,Young ,Low Income
AA-10315,Alex Avila,Consumer,United States,Round Rock,Texas,78664,Central,47,67395,Adult,Middle Income
RE-19450,Richard Eichhorn,Consumer,United States,Oakland,California,94601,West,49,47906,Adult,Low Income
TM-21010,Tamara Manning,Consumer,United States,Auburn,New York,13021,East,46,53473,Adult,Middle Income
YS-21880,Yana Sorensen,Corporate,United States,Newark,Delaware,19711,East,30,37049,Young ,Low Income
AZ-10750,Annie Zypern,Consumer,United States,New York City,New York,10024,East,20,112078,Young ,High Income
CM-12445,Chuck Magee,Consumer,United States,Redlands,California,92374,West,26,78434,Young ,Middle Income
JB-16000,Joy Bell-,Consumer,United States,Roseville,Michigan,48066,Central,58,116544,Senior,High Income
LC-16930,Linda Cazamias,Corporate,United States,New York City,New York,10011,East,33,39718,Adult,Low Income
CA-12775,Cynthia Arntzen,Consumer,United States,Detroit,Michigan,48205,Central,55,41598,Senior,Low Income
SR-20425,Sharelle Roach,Home Office,United States,Detroit,Michigan,48234,Central,25,100206,Young ,High Income
PP-18955,Paul Prost,Home Office,United States,Springfield,Missouri,65807,Central,36,51588,Adult,Middle Income
JM-15865,John Murray,Consumer,United States,Los Angeles,California,90036,West,56,97782,Senior,High Income
AS-10090,Adam Shillingsburg,Consumer,United States,New York City,New York,10011,East,54,50259,Senior,Middle Income
LS-16975,Lindsay Shagiari,Home Office,United States,San Francisco,California,94109,West,36,38335,Adult,Low Income
SA-20830,Sue Ann Reed,Consumer,United States,Fresno,California,93727,West,26,50529,Young ,Middle Income
LS-17200,Luke Schmidt,Corporate,United States,Texarkana,Arkansas,71854,South,39,73165,Adult,Middle Income
TM-21490,Tony Molinari,Consumer,United States,San Francisco,California,94110,West,22,89827,Young ,Middle Income
TT-21265,Tim Taslimi,Corporate,United States,Indianapolis,Indiana,46203,Central,57,48309,Senior,Low Income
DN-13690,Duane Noonan,Consumer,United States,Columbia,Maryland,21044,East,59,86151,Senior,Middle Income
EB-14110,Eugene Barchas,Consumer,United States,San Jose,California,95123,West,31,118273,Adult,High Income
CM-11815,Candace McMahon,Corporate,United States,Seattle,Washington,98115,West,58,71646,Senior,Middle Income
HM-14860,Harry Marie,Corporate,United States,Carrollton,Texas,75007,Central,27,75486,Young ,Middle Income
KM-16375,Katherine Murray,Home Office,United States,Arlington,Virginia,22204,South,28,47843,Young ,Low Income
BF-11020,Barry Französisch,Corporate,United States,Los Angeles,California,90032,West,22,48040,Young ,Low Income
JE-15745,Joel Eaton,Consumer,United States,Frankfort,Illinois,60423,Central,61,117561,Senior,High Income
EJ-14155,Eva Jacobs,Consumer,United States,Seattle,Washington,98105,West,42,102431,Adult,High Income
BN-11470,Brad Norvell,Corporate,United States,Philadelphia,Pennsylvania,19143,East,43,69519,Adult,Middle Income
EC-14050,Erin Creighton,Consumer,United States,Columbus,Georgia,31907,South,51,107949,Senior,High Income
TT-21220,Thomas Thornton,Consumer,United States,Virginia Beach,Virginia,23464,South,36,116550,Adult,High Income
NP-18685,Nora Pelletier,Home Office,United States,Des Moines,Washington,98198,West,32,51869,Adult,Middle Income
AH-10195,Alan Haines,Corporate,United States,Bethlehem,Pennsylvania,18018,East,64,74609,Senior,Middle Income
CC-12145,Charles Crestani,Consumer,United States,Oklahoma City,Oklahoma,73120,Central,32,111788,Adult,High Income
DL-13315,Delfina Latchford,Consumer,United States,Rancho Cucamonga,California,91730,West,25,65045,Young ,Middle Income
XP-21865,Xylona Preis,Consumer,United States,Los Angeles,California,90032,West,53,117835,Senior,High Income
MA-17560,Matt Abelman,Home Office,United States,Philadelphia,Pennsylvania,19120,East,31,43745,Adult,Low Income
SZ-20035,Sam Zeldin,Home Office,United States,Houston,Texas,77036,Central,26,65634,Young ,Middle Income
CS-11845,Cari Sayre,Corporate,United States,Seattle,Washington,98103,West,56,93574,Senior,High Income
MH-18115,Mick Hernandez,Home Office,United States,Yonkers,New York,10701,East,32,93975,Adult,High Income
CB-12025,Cassandra Brandow,Consumer,United States,San Francisco,California,94110,West,62,45665,Senior,Low Income
JO-15145,Jack O'Briant,Corporate,United States,Los Angeles,California,90008,West,35,80078,Adult,Middle Income
PA-19060,Pete Armstrong,Home Office,United States,Miami,Florida,33142,South,63,63935,Senior,Middle Income
SV-20785,Stewart Visinsky,Consumer,United States,Burlington,Vermont,5408,East,62,72763,Senior,Middle Income
KL-16555,Kelly Lampkin,Corporate,United States,Fayetteville,Arkansas,72701,South,31,41476,Adult,Low Income
BC-11125,Becky Castell,Home Office,United States,Odessa,Texas,79762,Central,41,36908,Adult,Low Income
PO-18850,Patrick O'Brill,Consumer,United States,Virginia Beach,Virginia,23464,South,44,90095,Adult,High Income
AG-10675,Anna Gayman,Consumer,United States,Milwaukee,Wisconsin,53209,Central,49,49301,Adult,Low Income
SP-20860,Sung Pak,Corporate,United States,Rochester,Minnesota,55901,Central,41,40683,Adult,Low Income
LH-17020,Lisa Hazard,Consumer,United States,Louisville,Colorado,80027,West,55,38113,Senior,Low Income
AD-10180,Alan Dominguez,Home Office,United States,San Francisco,California,94122,West,60,114866,Senior,High Income
KT-16465,Kean Takahito,Consumer,United States,Houston,Texas,77036,Central,47,75475,Adult,Middle Income
PJ-19015,Pauline Johnson,Consumer,United States,Miami,Florida,33180,South,63,38866,Senior,Low Income
MC-18100,Mick Crebagga,Consumer,United States,Medina,Ohio,44256,East,43,107640,Adult,High Income
BO-11350,Bill Overfelt,Corporate,United States,Roseville,Minnesota,55113,Central,35,55658,Adult,Middle Income
DP-13000,Darren Powers,Consumer,United States,Houston,Texas,77041,Central,50,47808,Adult,Low Income
TM-21490,Tony Molinari,Consumer,United States,Yonkers,New York,10701,East,44,87236,Adult,Middle Income
DV-13045,Darrin Van Huff,Corporate,United States,San Diego,California,92037,West,64,70216,Senior,Middle Income
AH-10690,Anna Häberlin,Corporate,United States,Springfield,Virginia,22153,South,63,64385,Senior,Middle Income
AB-10165,Alan Barnes,Consumer,United States,Decatur,Illinois,62521,Central,36,113347,Adult,High Income
JS-15940,Joni Sundaresam,Home Office,United States,Garland,Texas,75043,Central,42,48359,Adult,Low Income
BV-11245,Benjamin Venier,Corporate,United States,Oceanside,New York,11572,East,57,45899,Senior,Low Income
NC-18415,Nathan Cano,Consumer,United States,Houston,Texas,77095,Central,29,62594,Young ,Middle Income
SU-20665,Stephanie Ulpright,Home Office,United States,Greenville,North Carolina,27834,South,57,56930,Senior,Middle Income
DJ-13510,Don Jones,Corporate,United States,San Francisco,California,94110,West,24,40419,Young ,Low Income
DL-12865,Dan Lawera,Consumer,United States,Greensboro,North Carolina,27405,South,60,48665,Senior,Low Income
Dp-13240,Dean percer,Home Office,United States,Knoxville,Tennessee,37918,South,22,92526,Young ,High Income
TM-21010,Tamara Manning,Consumer,United States,Grand Island,Nebraska,68801,Central,57,80266,Senior,Middle Income
TZ-21580,Tracy Zic,Consumer,United States,Lakewood,California,90712,West,64,56414,Senior,Middle Income
SC-20260,Scott Cohen,Corporate,United States,Lawrence,Massachusetts,1841,East,39,95657,Adult,High Income
LS-17230,Lycoris Saunders,Consumer,United States,Los Angeles,California,90049,West,21,45118,Young ,Low Income
MV-18190,Mike Vittorini,Consumer,United States,Houston,Texas,77036,Central,27,113724,Young ,High Income
BD-11620,Brian DeCherney,Consumer,United States,New York City,New York,10035,East,54,79011,Senior,Middle Income
CV-12295,Christina VanderZanden,Consumer,United States,New York City,New York,10011,East,42,71537,Adult,Middle Income
KB-16315,Karl Braun,Consumer,United States,Newark,Delaware,19711,East,25,78395,Young ,Middle Income
ME-18010,Michelle Ellison,Corporate,United States,Seattle,Washington,98105,West,50,55442,Adult,Middle Income
AJ-10780,Anthony Jacobs,Corporate,United States,Scottsdale,Arizona,85254,West,30,72468,Young ,Middle Income
DV-13465,Dianna Vittorini,Consumer,United States,Oceanside,New York,11572,East,40,97330,Adult,High Income
JK-15325,Jason Klamczynski,Corporate,United States,Dallas,Texas,75220,Central,19,113051,Young ,High Income
SH-20395,Shahid Hopkins,Consumer,United States,Rochester,New York,14609,East,25,64597,Young ,Middle Income
SC-20725,Steven Cartwright,Consumer,United States,Los Angeles,California,90045,West,20,61284,Young ,Middle Income
CS-12250,Chris Selesnick,Corporate,United States,Woodbury,Minnesota,55125,Central,54,52138,Senior,Middle Income
LH-16900,Lena Hernandez,Consumer,United States,Park Ridge,Illinois,60068,Central,50,51772,Adult,Middle Income
YC-21895,Yoseph Carroll,Corporate,United States,Dallas,Texas,75217,Central,38,115982,Adult,High Income
CY-12745,Craig Yedwab,Corporate,United States,Monroe,Louisiana,71203,South,21,36002,Young ,Low Income
AH-10030,Aaron Hawkins,Corporate,United States,Los Angeles,California,90004,West,39,43565,Adult,Low Income
AR-10540,Andy Reiter,Consumer,United States,San Francisco,California,94109,West,48,98356,Adult,High Income
SS-20590,Sonia Sunley,Consumer,United States,San Francisco,California,94122,West,53,46825,Senior,Low Income
DW-13585,Dorothy Wardle,Corporate,United States,Fayetteville,North Carolina,28314,South,35,82700,Adult,Middle Income
NC-18625,Noah Childs,Corporate,United States,Dallas,Texas,75217,Central,35,79401,Adult,Middle Income
CD-11920,Carlos Daly,Consumer,United States,Wichita,Kansas,67212,Central,61,55729,Senior,Middle Income
DW-13195,David Wiener,Corporate,United States,Springfield,Oregon,97477,West,49,36845,Adult,Low Income
EH-13990,Erica Hackney,Consumer,United States,Houston,Texas,77041,Central,43,74456,Adult,Middle Income
BD-11320,Bill Donatelli,Consumer,United States,Seattle,Washington,98103,West,57,49863,Senior,Low Income
KH-16630,Ken Heidel,Corporate,United States,Akron,Ohio,44312,East,43,85613,Adult,Middle Income
NH-18610,Nicole Hansen,Corporate,United States,Oak Park,Michigan,48237,Central,47,99028,Adult,High Income
AG-10495,Andrew Gjertsen,Corporate,United States,Houston,Texas,77041,Central,21,91600,Young ,High Income
RP-19855,Roy Phan,Corporate,United States,Seattle,Washington,98103,West,38,109383,Adult,High Income
NB-18655,Nona Balk,Corporate,United States,Philadelphia,Pennsylvania,19134,East,25,92914,Young ,High Income
JM-15580,Jill Matthias,Consumer,United States,Los Angeles,California,90045,West,33,103377,Adult,High Income
DM-13525,Don Miller,Corporate,United States,Houston,Texas,77070,Central,26,93112,Young ,High Income
CC-12220,Chris Cortes,Consumer,United States,Philadelphia,Pennsylvania,19143,East,41,54260,Adult,Middle Income
GA-14725,Guy Armstrong,Consumer,United States,Rogers,Arkansas,72756,South,27,62645,Young ,Middle Income
CV-12805,Cynthia Voltz,Corporate,United States,Los Angeles,California,90045,West,64,55181,Senior,Middle Income
NC-18535,Nick Crebassa,Corporate,United States,Seattle,Washington,98105,West,19,101115,Young ,High Income
GR-14560,Georgia Rosenberg,Corporate,United States,Wilmington,Delaware,19805,East,39,94793,Adult,High Income
JG-15805,John Grady,Corporate,United States,Provo,Utah,84604,West,31,51629,Adult,Middle Income
EB-13750,Edward Becker,Corporate,United States,San Francisco,California,94110,West,40,45703,Adult,Low Income
MC-17605,Matt Connell,Corporate,United States,Los Angeles,California,90004,West,45,51969,Adult,Middle Income
BM-11650,Brian Moss,Corporate,United States,Lancaster,Ohio,43130,East,43,90442,Adult,High Income
